Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
DOTUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-21.859692747999993,5,80.0,reports_walkforward/returns_DOTUSDT_30min.pkl,40,6,2,4
DOTUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,2.9442771920000554,4,75.0,reports_walkforward/returns_DOTUSDT_30min.pkl,54,9,2,8
DOTUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,2.659667563999979,2,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,54,9,2,8
DOTUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_30min.pkl,47,9,2,1
DOTUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.5170707360000026,1,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,54,9,2,8
DOTUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-4.020006156,2,50.0,reports_walkforward/returns_DOTUSDT_30min.pkl,52,8,2,8
DOTUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,3.461335355999995,1,100.0,reports_walkforward/returns_DOTUSDT_30min.pkl,46,8,2,1
APTUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,15.649796204,7,85.71428571428571,reports_walkforward/returns_APTUSDT_1H.pkl,54,7,2,2
APTUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,13.61540198400002,4,75.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,7,1,2
APTUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.8266223599999742,1,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,6,2,2
APTUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,6.911708815999984,4,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,5,1,5
APTUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-4.590610259999995,3,33.33333333333333,reports_walkforward/returns_APTUSDT_1H.pkl,54,7,2,2
APTUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,56.468121803999914,10,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,53,6,1,2
APTUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.36207522000000214,5,80.0,reports_walkforward/returns_APTUSDT_1H.pkl,50,5,2,2
APTUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.848802692000009,8,75.0,reports_walkforward/returns_APTUSDT_1H.pkl,52,5,1,3
APTUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-4.299690840000004,1,0.0,reports_walkforward/returns_APTUSDT_1H.pkl,47,6,2,1
APTUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,4.746503295999971,1,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,52,6,1,1
APTUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,4.604419339999977,2,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,45,5,1,1
APTUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,5.196705840000004,1,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,51,5,1,1
APTUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.5160470399999904,1,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,52,5,1,2
APTUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-3.516508700000054,5,60.0,reports_walkforward/returns_APTUSDT_1H.pkl,51,5,2,6
APTUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.909199628000004,4,75.0,reports_walkforward/returns_APTUSDT_1H.pkl,52,5,1,2
APTUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-13.011024164000007,4,25.0,reports_walkforward/returns_APTUSDT_1H.pkl,47,5,1,2
APTUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.5442347480000276,4,75.0,reports_walkforward/returns_APTUSDT_1H.pkl,42,7,2,7
APTUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_APTUSDT_1H.pkl,41,9,2,5
APTUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-24.80865832799999,2,50.0,reports_walkforward/returns_APTUSDT_1H.pkl,41,5,1,2
APTUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.30488483240002084,2,50.0,reports_walkforward/returns_APTUSDT_1H.pkl,41,9,2,9
APTUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.18623251439999766,2,50.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,9,2,9
APTUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.7292617544000013,2,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,9,2,8
APTUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-0.9872460064000221,2,50.0,reports_walkforward/returns_APTUSDT_1H.pkl,54,9,2,9
APTUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.0914940219999965,3,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,40,9,2,8
APTUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-2.1164900712000057,2,0.0,reports_walkforward/returns_APTUSDT_1H.pkl,40,9,2,4
APTUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-2.529104925200032,3,33.33333333333333,reports_walkforward/returns_APTUSDT_1H.pkl,40,7,2,3
APTUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-0.1505467831999896,1,0.0,reports_walkforward/returns_APTUSDT_1H.pkl,40,7,1,5
APTUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,3.0891141787999787,2,100.0,reports_walkforward/returns_APTUSDT_1H.pkl,40,7,2,3
APTUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-9.354324338399989,2,50.0,reports_walkforward/returns_APTUSDT_1H.pkl,40,7,1,5
APTUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,-2.86278363000001,1,0.0,reports_walkforward/returns_APTUSDT_1H.pkl,52,6,1,1
TRXUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,51,7,2,2
TRXUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,47,5,2,2
TRXUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.700295206879976,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,45,5,2,2
TRXUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,47,5,2,2
TRXUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.5189420653200161,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,47,5,1,2
TRXUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.1913489874400227,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,46,5,2,2
TRXUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,51,5,2,2
TRXUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.23095324580000298,2,50.0,reports_walkforward/returns_TRXUSDT_15min.pkl,51,5,1,2
TRXUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,51,5,2,2
TRXUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,48,5,2,2
TRXUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,54,5,1,6
TRXUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,51,5,2,2
TRXUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,48,5,2,2
TRXUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,48,5,1,2
TRXUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,43,5,1,2
TRXUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-1.346377939679988,1,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,44,5,1,2
TRXUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-1.5361653705599942,2,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,41,5,2,2
TRXUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,41,8,2,6
TRXUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,54,8,1,6
TRXUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,54,8,2,5
TRXUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,40,8,1,7
TRXUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,42,8,2,1
TRXUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.508459436200015,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,53,8,1,9
TRXUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,2.721761868839967,4,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,50,5,1,5
TRXUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-70.74916447755999,7,57.14285714285714,reports_walkforward/returns_TRXUSDT_15min.pkl,54,5,1,2
TRXUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.9123732672000173,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,50,9,2,9
TRXUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,50,9,2,1
TRXUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,42,9,2,9
TRXUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,0.5924832566400084,1,100.0,reports_walkforward/returns_TRXUSDT_15min.pkl,46,9,2,9
TRXUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_TRXUSDT_15min.pkl,47,9,2,1
ICPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.009599639999939,6,83.33333333333334,reports_walkforward/returns_ICPUSDT_15min.pkl,41,9,1,8
ICPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.195886703999996,3,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,7,2,4
ICPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,53,7,1,4
ICPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.637385215999986,1,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,7,2,4
ICPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.448922440000012,6,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,7,2,9
ICPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,10.395971011999983,12,83.33333333333334,reports_walkforward/returns_ICPUSDT_15min.pkl,54,5,2,4
ICPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,6.52422354799993,8,75.0,reports_walkforward/returns_ICPUSDT_15min.pkl,52,6,2,2
ICPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.838789096000003,6,50.0,reports_walkforward/returns_ICPUSDT_15min.pkl,51,6,1,2
ICPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,7,2,3
ICPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-1.6822049280000084,1,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,52,7,1,2
ICPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,7,2,3
ICPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,11.939656460000037,3,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,42,5,2,1
ICPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-1.4306647199999856,2,50.0,reports_walkforward/returns_ICPUSDT_15min.pkl,42,5,1,2
ICPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-2.4384558320000194,9,44.44444444444444,reports_walkforward/returns_ICPUSDT_15min.pkl,43,5,2,2
ICPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.629826656000044,4,75.0,reports_walkforward/returns_ICPUSDT_15min.pkl,41,5,2,3
ICPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,12.283099456000034,9,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,44,5,1,2
ICPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.1278061439999867,1,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,44,5,1,3
ICPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,3.5593850359999957,3,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,41,5,1,2
ICPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,3.0344785359999404,3,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,5,1,3
ICPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.1377206279999719,3,66.66666666666666,reports_walkforward/returns_ICPUSDT_15min.pkl,42,5,1,2
ICPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,42,5,1,2
ICPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.762578504000012,2,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,5,1,2
ICPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,5.851960788000077,10,70.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,5,2,2
ICPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.730740639999966,9,88.88888888888889,reports_walkforward/returns_ICPUSDT_15min.pkl,50,5,1,3
ICPUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,7.167517824000025,7,71.42857142857143,reports_walkforward/returns_ICPUSDT_15min.pkl,43,6,1,2
ICPUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-0.31482896000003535,6,50.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,5,2,2
ICPUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-8.998767747999992,2,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,6,2,2
ICPUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,4.481070720000013,5,100.0,reports_walkforward/returns_ICPUSDT_15min.pkl,43,6,2,4
ICPUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-5.943514104000047,4,50.0,reports_walkforward/returns_ICPUSDT_15min.pkl,42,6,2,2
ICPUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0.0,reports_walkforward/returns_ICPUSDT_15min.pkl,54,7,1,6
APTUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-6.598927499999996,9,55.55555555555556,reports_walkforward/returns_APTUSDT_30min.pkl,54,5,2,2
APTUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,6.564281583999998,2,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,45,7,2,2
APTUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.3166538559999932,1,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,47,5,1,4
APTUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.722757547999998,3,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,47,5,1,6
APTUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.732065515999965,6,83.33333333333334,reports_walkforward/returns_APTUSDT_30min.pkl,54,7,1,3
APTUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,46.96418874399999,10,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,54,7,1,3
APTUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-5.020896995999957,5,60.0,reports_walkforward/returns_APTUSDT_30min.pkl,54,5,1,3
APTUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,2.4116204720000534,10,80.0,reports_walkforward/returns_APTUSDT_30min.pkl,53,5,1,3
APTUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.2553469159999988,3,66.66666666666666,reports_walkforward/returns_APTUSDT_30min.pkl,53,5,1,2
APTUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.05637597999998967,1,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,46,6,2,3
APTUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.717162279999985,3,66.66666666666666,reports_walkforward/returns_APTUSDT_30min.pkl,53,5,2,2
APTUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,2.5544467879999644,3,66.66666666666666,reports_walkforward/returns_APTUSDT_30min.pkl,49,6,2,2
APTUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.1933849679999886,2,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,52,6,2,4
APTUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.837916851999982,3,66.66666666666666,reports_walkforward/returns_APTUSDT_30min.pkl,52,6,2,4
APTUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.26348836799998665,1,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,40,6,1,2
APTUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-7.701353068000061,8,37.5,reports_walkforward/returns_APTUSDT_30min.pkl,43,5,1,3
APTUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.7462024159999867,5,80.0,reports_walkforward/returns_APTUSDT_30min.pkl,40,5,1,3
APTUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0.0,reports_walkforward/returns_APTUSDT_30min.pkl,50,8,1,2
APTUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-12.596856379999933,2,50.0,reports_walkforward/returns_APTUSDT_30min.pkl,40,5,1,5
APTUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,5.982348822399985,5,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,40,6,2,4
APTUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-7.4070051096000284,2,0.0,reports_walkforward/returns_APTUSDT_30min.pkl,45,6,2,3
APTUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,4.598145941200027,3,66.66666666666666,reports_walkforward/returns_APTUSDT_30min.pkl,48,8,1,3
APTUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-4.419234001600037,7,57.14285714285714,reports_walkforward/returns_APTUSDT_30min.pkl,50,6,2,3
APTUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,20.861393298400067,8,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,52,5,2,2
APTUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-3.173815392000001,4,50.0,reports_walkforward/returns_APTUSDT_30min.pkl,52,9,2,4
APTUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-4.666829525999983,8,62.5,reports_walkforward/returns_APTUSDT_30min.pkl,54,5,2,2
APTUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.0078836980000005,1,0.0,reports_walkforward/returns_APTUSDT_30min.pkl,54,9,2,2
APTUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,8.083017529599989,1,100.0,reports_walkforward/returns_APTUSDT_30min.pkl,54,8,2,2
APTUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,3.6583765388000122,7,85.71428571428571,reports_walkforward/returns_APTUSDT_30min.pkl,54,5,1,1
APTUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,-2.489290204800021,2,50.0,reports_walkforward/returns_APTUSDT_30min.pkl,46,8,2,4
DOTUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,10.258102963999939,4,75.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,7,2,2
DOTUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,2.007406544000001,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,43,6,2,2
DOTUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.156119952000002,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,1,2
DOTUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.1681953119999866,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,1,3
DOTUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.450531687999939,8,87.5,reports_walkforward/returns_DOTUSDT_15min.pkl,43,6,2,2
DOTUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,15.06250702799996,12,83.33333333333334,reports_walkforward/returns_DOTUSDT_15min.pkl,43,5,2,2
DOTUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-1.166626512000002,2,0.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,2,2
DOTUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.12622167600000456,7,57.14285714285714,reports_walkforward/returns_DOTUSDT_15min.pkl,40,5,2,2
DOTUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.295675395999917,4,25.0,reports_walkforward/returns_DOTUSDT_15min.pkl,41,5,1,2
DOTUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0022238960000198205,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,54,5,1,5
DOTUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.4715012080000145,2,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,40,5,2,3
DOTUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.274820436000004,3,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,48,5,1,3
DOTUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.399168383999962,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_15min.pkl,54,5,1,2
DOTUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,4.763185948000026,6,66.66666666666666,reports_walkforward/returns_DOTUSDT_15min.pkl,51,5,1,2
DOTUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.5423862640000054,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,54,5,1,3
DOTUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-6.60710650799996,5,60.0,reports_walkforward/returns_DOTUSDT_15min.pkl,54,5,2,2
DOTUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_15min.pkl,44,5,1,4
DOTUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.3265176160000225,2,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,47,5,1,4
DOTUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,1,4
DOTUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.037905579999986116,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,43,5,1,4
DOTUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,1,4
DOTUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.8014096999999998,1,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,46,5,1,4
DOTUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.7247569120000694,6,83.33333333333334,reports_walkforward/returns_DOTUSDT_15min.pkl,52,6,1,2
DOTUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-10.693950631999938,10,70.0,reports_walkforward/returns_DOTUSDT_15min.pkl,40,5,1,2
DOTUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,1.1362122440000233,4,50.0,reports_walkforward/returns_DOTUSDT_15min.pkl,40,9,2,8
DOTUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,3.456449967999986,6,83.33333333333334,reports_walkforward/returns_DOTUSDT_15min.pkl,50,6,2,2
DOTUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-0.31771027999999424,3,66.66666666666666,reports_walkforward/returns_DOTUSDT_15min.pkl,51,6,1,3
DOTUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,5.361638792000023,5,100.0,reports_walkforward/returns_DOTUSDT_15min.pkl,50,6,2,3
DOTUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-10.295537332000004,3,33.33333333333333,reports_walkforward/returns_DOTUSDT_15min.pkl,51,7,2,2
