Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
ATOMUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_30min.pkl,19,1,7,5,14,24,30,41,90,20,26,4,3,9,True
ATOMUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-3.9837271555817955,2,50.0,reports_walkforward/returns_ATOMUSDT_30min.pkl,14,4,7,4,7,18,21,25,150,11,25,4,2,12,True
ATOMUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.7288470854101448,2,50.0,reports_walkforward/returns_ATOMUSDT_30min.pkl,15,1,4,4,13,11,32,35,110,13,30,2,6,7,False
ATOMUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.755501466657929,6,100.0,reports_walkforward/returns_ATOMUSDT_30min.pkl,17,1,3,5,5,24,18,35,60,10,31,1,2,11,True
ATOMUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,7.331209854993737,3,66.66666666666666,reports_walkforward/returns_ATOMUSDT_1H.pkl,18,2,5,4,9,15,33,41,60,7,38,5,6,14,False
ATOMUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.8182920706250263,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,17,3,2,3,8,21,25,41,80,7,27,5,2,17,True
ATOMUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.9511558144745802,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,18,2,2,4,10,13,18,43,130,12,30,5,6,19,False
ATOMUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,4.488089619219804,2,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,19,4,2,4,6,22,15,31,100,9,37,5,4,19,True
ATOMUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.7338388404825702,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,17,4,3,3,10,21,25,45,110,13,31,4,5,18,True
ATOMUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.7410341863329792,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,16,2,2,9,11,15,22,33,50,14,33,4,7,16,True
ATOMUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.89900599668792,2,50.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,16,2,4,7,14,11,34,39,50,7,24,4,6,14,True
ATOMUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.430813462037527,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,17,3,3,3,10,13,27,35,50,12,29,4,2,6,True
ATOMUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.50107475633219,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,14,4,3,5,7,24,22,33,80,11,31,3,6,13,False
ATOMUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.34176153385261365,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,16,1,6,8,12,17,21,29,150,16,23,5,2,10,False
ATOMUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,16,2,6,8,6,15,27,33,180,17,24,3,2,13,False
ATOMUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-2.620298905810192,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,19,2,6,7,10,21,20,33,130,17,24,3,3,5,True
ATOMUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,17,3,7,4,13,19,27,25,100,19,25,3,3,19,False
ATOMUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.6724803624831086,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,15,2,2,5,14,17,28,43,70,11,39,1,5,19,False
ATOMUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,4.4162667441318915,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,19,3,6,3,6,14,15,37,80,9,27,5,4,14,True
ATOMUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,1.6634426255038193,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,13,2,3,3,10,15,33,39,160,17,38,2,3,6,True
ATOMUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,17,3,6,7,11,15,30,27,170,16,22,1,7,19,True
ATOMUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.24669963063284062,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,19,3,4,4,12,24,29,47,190,19,24,1,7,19,False
ATOMUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.6324134428678185,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,12,3,2,6,10,13,16,37,110,14,23,5,6,9,True
ATOMUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,14,3,4,3,11,19,15,43,70,19,22,5,3,17,False
ATOMUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,12,2,3,8,7,19,20,47,190,12,21,4,5,16,True
ATOMUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-5.18486872608539,1,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,18,2,4,3,13,17,31,47,170,7,22,3,2,18,False
ATOMUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.6072527614808809,1,100.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,19,3,7,6,7,17,31,33,50,10,25,2,6,9,True
ATOMUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0.0,reports_walkforward/returns_ATOMUSDT_1H.pkl,18,2,5,6,6,18,23,31,110,17,34,5,2,5,False
ARBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,20.06862643105023,9,88.88888888888889,reports_walkforward/returns_ARBUSDT_15min.pkl,19,2,2,3,6,20,20,31,60,7,34,5,2,10,False
ARBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-10.592341861189581,3,66.66666666666666,reports_walkforward/returns_ARBUSDT_15min.pkl,17,1,3,4,11,11,25,33,60,7,25,5,3,6,True
ARBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.5395834944061733,2,50.0,reports_walkforward/returns_ARBUSDT_15min.pkl,17,2,6,4,5,13,33,33,100,19,37,4,4,19,False
ARBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.1047510841973196,4,75.0,reports_walkforward/returns_ARBUSDT_15min.pkl,18,1,6,6,6,12,33,47,60,7,28,5,2,7,False
ARBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.865562585110997,11,90.9090909090909,reports_walkforward/returns_ARBUSDT_15min.pkl,19,3,4,3,6,14,24,49,80,9,30,3,2,7,False
ARBUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-12.136215947222196,2,50.0,reports_walkforward/returns_ARBUSDT_15min.pkl,17,2,5,4,5,19,32,47,60,7,28,5,2,17,False
ARBUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.86723314742965,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,17,1,6,4,5,22,31,33,150,7,27,5,2,15,False
ARBUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.443517532205185,2,50.0,reports_walkforward/returns_ARBUSDT_15min.pkl,19,1,6,6,12,22,31,39,110,9,22,1,6,11,True
ARBUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.22611937410902394,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,16,4,5,3,8,18,26,41,100,8,21,1,5,17,True
ARBUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.5191478607442512,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,16,4,2,5,5,24,32,41,150,8,27,2,5,5,True
ARBUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.49678663224670405,8,87.5,reports_walkforward/returns_ARBUSDT_15min.pkl,6,4,4,6,5,19,32,25,150,10,24,1,6,12,False
ARBUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.3179391384151353,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,5,3,5,8,11,21,27,47,80,14,22,4,5,11,True
ARBUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.2131668385062522,1,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,17,4,2,4,8,22,21,49,160,17,20,1,3,6,True
ARBUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.4790458585820083,1,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,10,4,2,9,7,21,29,45,150,20,21,5,3,12,True
ARBUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.6523925848270329,1,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,13,2,5,9,9,10,18,43,110,19,25,3,2,15,True
ARBUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,3.9639403044752664,2,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,18,3,2,8,8,18,32,35,180,16,21,3,2,8,True
ARBUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,19,4,4,7,6,24,15,47,90,16,21,4,2,6,True
ARBUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.039222517504566845,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,16,3,6,9,6,10,19,31,180,20,24,3,7,7,True
ARBUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.1395201665060473,1,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,16,2,7,5,12,20,31,31,100,16,21,3,4,6,True
ARBUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.022077609038984036,1,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,19,4,2,4,6,24,22,43,70,16,21,2,4,14,False
ARBUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ARBUSDT_15min.pkl,19,3,6,3,7,14,21,33,130,20,23,2,6,13,False
ARBUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.3093454560565654,3,66.66666666666666,reports_walkforward/returns_ARBUSDT_15min.pkl,18,1,7,8,12,14,34,37,120,15,22,5,2,7,True
ARBUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.020350854393448,2,100.0,reports_walkforward/returns_ARBUSDT_15min.pkl,16,1,2,8,6,16,32,35,80,14,24,3,3,17,False
ARBUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,12.405777351120296,6,83.33333333333334,reports_walkforward/returns_ARBUSDT_15min.pkl,17,3,5,4,7,18,21,25,100,7,26,5,6,12,True
LDOUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,10.846640800955964,7,85.71428571428571,reports_walkforward/returns_LDOUSDT_15min.pkl,17,1,2,3,5,15,25,49,110,19,38,5,6,17,False
LDOUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.0841078138356552,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,4,2,3,5,22,26,39,60,7,31,5,6,14,True
LDOUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-2.376697046409759,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,4,3,3,5,16,26,33,70,7,33,5,7,18,False
LDOUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,18.422321019008447,10,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,1,3,3,14,14,31,31,70,8,34,4,3,6,False
LDOUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.7630177122580646,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,17,3,3,7,5,11,24,31,80,12,39,5,7,16,False
LDOUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-0.2555921383738502,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,2,4,4,10,20,16,43,60,7,26,4,4,14,True
LDOUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.5971338192623215,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,14,3,2,3,8,22,27,43,170,13,36,5,2,10,True
LDOUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-20.667463310728962,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,4,7,7,9,24,28,35,60,15,33,5,2,7,True
LDOUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,5.778721416279553,6,83.33333333333334,reports_walkforward/returns_LDOUSDT_15min.pkl,18,2,4,5,11,21,30,35,180,10,38,4,4,9,True
LDOUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.35289496021913,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,14,4,2,3,10,11,33,39,110,14,38,2,6,14,False
LDOUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.8492987324152175,5,80.0,reports_walkforward/returns_LDOUSDT_15min.pkl,15,2,5,5,14,22,24,37,80,12,37,2,4,5,True
LDOUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.8387735732479307,2,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,17,1,3,7,5,23,32,45,140,15,20,5,2,5,True
LDOUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.982380691624618,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,15,4,3,6,10,18,23,35,180,18,22,5,6,10,True
LDOUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-4.663512849911089,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,4,6,3,5,19,26,49,170,7,25,5,3,7,True
LDOUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-2.2053683142438385,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,15,3,6,6,12,23,18,39,110,14,31,5,5,11,True
LDOUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-22.538859005002166,4,75.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,4,4,5,6,15,30,33,160,7,20,3,2,10,True
LDOUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.43621915693243807,1,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,2,7,7,10,10,25,45,70,20,23,5,2,11,False
LDOUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,6.17385655212539,7,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,18,3,6,5,10,24,33,49,160,9,20,4,2,17,True
LDOUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.32463190121443386,1,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,15,3,2,6,11,17,18,45,170,14,25,4,2,11,True
LDOUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-3.1262127446298082,1,0.0,reports_walkforward/returns_LDOUSDT_15min.pkl,15,3,7,4,9,13,20,45,190,16,20,3,6,8,False
LDOUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.4016835832521881,1,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,14,4,2,7,11,10,16,33,60,15,25,5,2,10,False
LDOUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-5.46445754595648,2,50.0,reports_walkforward/returns_LDOUSDT_15min.pkl,19,1,5,4,7,24,27,45,120,14,27,4,2,17,True
LDOUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,10.508379575900783,8,87.5,reports_walkforward/returns_LDOUSDT_15min.pkl,15,3,4,3,10,11,33,43,140,14,35,5,2,19,False
LDOUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,4.696791335441786,7,100.0,reports_walkforward/returns_LDOUSDT_15min.pkl,16,1,4,3,10,14,19,35,170,17,38,2,5,15,False
LDOUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-1.3434185546540522,5,80.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,1,7,6,9,19,26,33,60,7,35,5,4,7,True
LDOUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.033226575396563,2,50.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,2,3,3,10,17,21,25,50,12,38,5,7,15,True
LDOUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,5.3048243784225235,2,50.0,reports_walkforward/returns_LDOUSDT_30min.pkl,18,3,2,3,10,13,22,39,100,8,38,5,7,14,False
LDOUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,5.2679577846838965,2,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,18,3,4,9,10,13,18,47,80,11,36,5,5,19,True
LDOUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,1.888323722451224,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,17,3,2,3,14,21,20,47,50,10,39,5,6,16,True
LDOUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-4.139087515076268,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,4,3,6,9,23,25,39,170,9,34,5,5,14,True
LDOUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-7.840574344112317,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,15,1,2,4,14,15,16,33,50,8,33,5,3,11,True
LDOUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-18.603479449887473,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,2,3,4,5,22,34,31,140,13,34,4,3,14,False
LDOUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,4.8779980993955085,4,75.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,3,3,3,10,16,33,39,60,18,39,2,3,14,False
LDOUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.6649424819733296,1,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,15,2,3,6,6,20,33,35,160,12,27,2,3,10,True
LDOUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.7614894816341717,2,50.0,reports_walkforward/returns_LDOUSDT_30min.pkl,17,1,6,3,5,15,33,33,140,11,26,4,3,11,True
LDOUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.0378121793932271,2,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,17,3,7,6,5,17,31,37,180,14,26,1,5,16,True
LDOUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.7812523873479194,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,1,7,8,5,12,26,37,70,17,25,3,7,16,True
LDOUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-2.818705498995966,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,16,1,6,7,10,19,20,49,90,11,25,4,4,16,True
LDOUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,4.016599052142622,5,80.0,reports_walkforward/returns_LDOUSDT_30min.pkl,15,4,7,7,8,23,19,33,80,7,24,4,2,9,False
LDOUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-3.904998943938265,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,3,5,6,5,19,17,31,150,18,39,2,4,18,False
LDOUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.482937608810575,3,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,16,1,5,8,10,19,20,37,90,12,24,2,4,5,True
LDOUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.6526867553967604,5,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,17,3,3,6,8,24,26,33,70,12,27,1,4,7,True
LDOUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.4748170490504808,2,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,16,1,3,6,7,10,33,37,80,8,20,3,2,19,True
LDOUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-4.043095983917722,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,17,3,2,7,7,17,30,45,170,15,26,2,5,5,True
LDOUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.3234891747203825,1,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,1,3,5,10,18,23,45,160,10,25,5,2,7,True
LDOUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-4.71697800467169,3,66.66666666666666,reports_walkforward/returns_LDOUSDT_30min.pkl,14,3,5,4,7,24,28,29,90,9,20,2,4,9,False
LDOUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-1.610234417723877,1,0.0,reports_walkforward/returns_LDOUSDT_30min.pkl,16,4,4,9,6,18,29,25,130,10,34,3,5,5,False
LDOUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,4.001610442970138,3,100.0,reports_walkforward/returns_LDOUSDT_30min.pkl,19,1,3,3,14,12,23,33,120,9,29,5,2,8,False
LDOUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,9.458100617138232,3,66.66666666666666,reports_walkforward/returns_LDOUSDT_1H.pkl,19,1,2,4,8,24,19,33,50,11,39,5,7,5,True
LDOUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,5.1154931174456575,2,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,1,2,3,7,17,18,37,170,8,39,4,7,17,False
LDOUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.746857431218099,1,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,1,2,5,7,24,17,41,50,9,39,4,7,15,False
LDOUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.7276833180207332,1,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,16,4,2,8,5,21,33,29,150,13,34,4,5,17,True
LDOUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,5.2463387463445255,4,75.0,reports_walkforward/returns_LDOUSDT_1H.pkl,14,1,2,4,8,12,19,33,130,8,39,5,4,11,True
LDOUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.7080196142944435,1,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,2,2,6,13,20,21,37,50,10,34,5,2,19,True
LDOUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.23329926003550217,1,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,2,3,4,9,19,22,39,90,8,39,5,4,9,True
LDOUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,10.984310391719365,5,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,17,1,2,3,5,14,22,33,130,10,36,5,2,6,False
LDOUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,6.657390445601674,5,80.0,reports_walkforward/returns_LDOUSDT_1H.pkl,15,2,4,3,13,24,30,25,50,9,39,5,2,7,True
LDOUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.8401311069810244,2,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,10,2,2,3,9,18,19,43,170,15,28,5,2,19,False
LDOUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.14092474066025318,2,50.0,reports_walkforward/returns_LDOUSDT_1H.pkl,16,1,4,3,9,14,24,35,190,8,22,1,6,13,False
LDOUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,16,1,2,5,10,12,15,25,150,15,29,1,3,19,False
LDOUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.43581615008996266,1,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,3,5,3,5,18,25,29,120,11,27,1,7,17,False
LDOUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.33104930601682,3,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,18,4,4,4,7,16,25,45,130,9,37,5,5,14,True
LDOUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.07994015610546246,2,50.0,reports_walkforward/returns_LDOUSDT_1H.pkl,16,2,3,8,5,22,22,39,110,19,36,5,3,11,False
LDOUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-7.162180960562948,1,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,15,2,4,3,10,10,30,31,150,15,28,5,4,15,True
LDOUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,17,1,2,5,8,22,33,47,150,11,22,4,2,18,False
LDOUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.6098256278669112,2,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,14,4,5,8,11,21,29,43,110,11,22,5,2,10,False
LDOUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.098687265024668,1,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,12,2,2,9,9,18,17,33,60,14,27,5,3,13,True
LDOUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.8344232891172596,1,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,1,7,4,5,21,23,49,50,11,22,2,5,14,True
LDOUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_LDOUSDT_1H.pkl,14,3,5,3,9,11,31,33,190,10,25,3,3,19,True
LDOUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.7789609967298161,3,66.66666666666666,reports_walkforward/returns_LDOUSDT_1H.pkl,19,2,3,4,9,16,24,41,150,7,22,5,2,8,True
LDOUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,5.86050657319348,1,100.0,reports_walkforward/returns_LDOUSDT_1H.pkl,19,2,2,4,5,16,15,25,110,12,30,4,4,11,False
